,lat,trip_id,duration,lon
0,40.76085,0,0,-74.00277
1,40.76086,0,25,-74.00268
2,40.76082,0,50,-74.00257
3,40.76084,0,75,-74.00251
4,40.76083,0,100,-74.00249
5,40.76145,0,125,-74.00203
6,40.7615,0,150,-74.00197
7,40.76181,0,175,-74.00173
8,40.76203,0,200,-74.00153
9,40.76239,0,225,-74.00113
10,40.76272,0,250,-74.00067
11,40.76316,0,275,-74.00003
12,40.76326,0,300,-73.99986
13,40.76314,0,325,-73.99971
14,40.76304,0,350,-73.99954
15,40.76093,0,375,-73.99452
16,40.75854,0,400,-73.98884
17,40.75979,0,425,-73.98793
18,40.76104,0,450,-73.98702
19,40.76229,0,475,-73.98611
20,40.7648,0,500,-73.98429
21,40.76542,0,525,-73.98382
22,40.76605,0,550,-73.98337
23,40.76547,0,575,-73.98198
24,40.76538,0,600,-73.98203
25,40.76529,0,625,-73.98206
26,40.76529,1,645,-73.98206
27,40.76487,1,665,-73.98219
28,40.76476,1,685,-73.98225
29,40.76441,1,705,-73.98238
30,40.76412,1,725,-73.98249
31,40.76351,1,745,-73.98281
32,40.76281,1,765,-73.9832
33,40.76207,1,785,-73.98368
34,40.76145,1,805,-73.9841
35,40.76072,1,825,-73.98456
36,40.76013,1,845,-73.98487
37,40.75984,1,865,-73.98418
38,40.75781,1,885,-73.97936
39,40.7573,1,905,-73.97811
40,40.75661,1,925,-73.9765
41,40.75591,1,945,-73.97478
42,40.75527,1,965,-73.97329
43,40.75471,1,985,-73.97203
44,40.75457,1,1005,-73.97168
45,40.75371,1,1025,-73.96965
46,40.75363,1,1045,-73.96943
47,40.75299,1,1065,-73.96988
48,40.75281,1,1085,-73.97001
49,40.75213,1,1105,-73.96847
50,40.75185,1,1125,-73.9678
51,40.75188,1,1145,-73.96779
52,40.75202,1,1165,-73.96773
53,40.75206,1,1185,-73.96773
54,40.75211,1,1205,-73.96781
55,40.75211,2,1223,-73.96781
56,40.75299,2,1241,-73.96988
57,40.75281,2,1259,-73.97001
58,40.75174,2,1277,-73.97079
59,40.74982,2,1295,-73.9722
60,40.74732,2,1313,-73.97406
61,40.74679,2,1331,-73.97444
62,40.74669,2,1349,-73.97449
63,40.7465,2,1367,-73.97462
64,40.74618,2,1385,-73.97484
65,40.74598,2,1403,-73.97501
66,40.74479,2,1421,-73.97588
67,40.74405,2,1439,-73.97643
68,40.74287,2,1457,-73.97728
69,40.74236,2,1475,-73.97767
70,40.74165,2,1493,-73.9782
71,40.74042,2,1511,-73.97908
72,40.73886,2,1529,-73.98022
73,40.73834,2,1547,-73.98061
74,40.73722,2,1565,-73.9814
75,40.73601,2,1583,-73.98228
76,40.73483,2,1601,-73.98311
77,40.73393,2,1619,-73.98094
78,40.73375,2,1637,-73.9806
79,40.73336,2,1655,-73.97973
80,40.73326,2,1673,-73.97962
81,40.73318,2,1691,-73.97958
82,40.73306,2,1709,-73.97957
83,40.73281,2,1727,-73.97964
84,40.73251,2,1745,-73.97983
85,40.73229,2,1763,-73.98004
86,40.73224,2,1781,-73.98013
87,40.73218,2,1799,-73.98026
88,40.73216,2,1817,-73.98046
89,40.73218,2,1835,-73.98058
90,40.73251,2,1853,-73.98131
91,40.73257,2,1871,-73.98143
92,40.73252,2,1889,-73.98147
93,40.73223,2,1907,-73.98168
94,40.73223,3,1931,-73.98168
95,40.73252,3,1955,-73.98147
96,40.7326,3,1979,-73.98165
97,40.73265,3,2003,-73.98162
98,40.73279,3,2027,-73.98151
99,40.7332,3,2051,-73.9812
100,40.7337,3,2075,-73.98085
101,40.73397,3,2099,-73.98065
102,40.73536,3,2123,-73.97962
103,40.7372,3,2147,-73.97831
104,40.7414,3,2171,-73.97525
105,40.7414,4,2179,-73.97525
106,40.74309,4,2187,-73.97401
107,40.74379,4,2195,-73.97352
108,40.74341,4,2203,-73.97262
109,40.74319,4,2211,-73.9721
110,40.74318,4,2219,-73.97202
111,40.74319,4,2227,-73.97195
112,40.7432,4,2235,-73.97192
113,40.74313,4,2243,-73.97196
114,40.74294,4,2251,-73.97205
115,40.74274,4,2259,-73.97214
116,40.74231,4,2267,-73.97226
117,40.74196,4,2275,-73.97234
118,40.74195,4,2283,-73.97233
119,40.74192,4,2291,-73.97209
120,40.74191,4,2299,-73.97209
121,40.7407,4,2307,-73.97234
122,40.74069,4,2315,-73.97237
123,40.7407,4,2323,-73.97245
124,40.74014,4,2331,-73.97256
125,40.74009,4,2339,-73.97253
126,40.74005,4,2347,-73.97248
127,40.74001,4,2355,-73.97248
128,40.73922,4,2363,-73.9727
129,40.73886,4,2371,-73.97269
130,40.73895,4,2379,-73.97297
131,40.73881,4,2387,-73.97303
132,40.73853,4,2395,-73.97317
133,40.73702,4,2403,-73.97424
134,40.73693,4,2411,-73.97423
135,40.73667,4,2419,-73.97439
136,40.73659,4,2427,-73.97442
137,40.7363,4,2435,-73.9745
138,40.73606,4,2443,-73.97455
139,40.73582,4,2451,-73.97463
140,40.73564,4,2459,-73.97468
141,40.73548,4,2467,-73.97466
142,40.73531,4,2475,-73.97468
143,40.73521,4,2483,-73.97467
144,40.73493,4,2491,-73.97457
145,40.73486,4,2499,-73.97457
146,40.73444,4,2507,-73.97447
147,40.73424,4,2515,-73.97445
148,40.7328,4,2523,-73.97405
149,40.7319,4,2531,-73.97386
150,40.73165,4,2539,-73.97375
151,40.73153,4,2547,-73.97365
152,40.73145,4,2555,-73.97362
153,40.73112,4,2563,-73.97333
154,40.7308,4,2571,-73.97299
155,40.7301,4,2579,-73.97211
156,40.72987,4,2587,-73.97189
157,40.72967,4,2595,-73.97175
158,40.72953,4,2603,-73.97165
159,40.72932,4,2611,-73.97155
160,40.72908,4,2619,-73.97147
161,40.72879,4,2627,-73.97145
162,40.7279,4,2635,-73.97157
163,40.72784,4,2643,-73.97161
164,40.72769,4,2651,-73.97164
165,40.72743,4,2659,-73.97169
166,40.72695,4,2667,-73.97173
167,40.72655,4,2675,-73.97182
168,40.72608,4,2683,-73.97199
169,40.72533,4,2691,-73.97237
170,40.72395,4,2699,-73.97323
171,40.72276,4,2707,-73.97398
172,40.72249,4,2715,-73.9741
173,40.72228,4,2723,-73.97414
174,40.72173,4,2731,-73.97423
175,40.71999,4,2739,-73.97449
176,40.71881,4,2747,-73.97462
177,40.71821,4,2755,-73.97471
178,40.71794,4,2763,-73.97476
179,40.71752,4,2771,-73.97489
180,40.71703,4,2779,-73.97514
181,40.71582,4,2787,-73.97576
182,40.71438,4,2795,-73.97646
183,40.71433,4,2803,-73.97652
184,40.71421,4,2811,-73.97658
185,40.7136,4,2819,-73.9769
186,40.713,4,2827,-73.97721
187,40.71221,4,2835,-73.97764
188,40.71202,4,2843,-73.97778
189,40.71177,4,2851,-73.978
190,40.71143,4,2859,-73.97842
191,40.71123,4,2867,-73.97873
192,40.71109,4,2875,-73.97901
193,40.71094,4,2883,-73.97941
194,40.71082,4,2891,-73.97981
195,40.71073,4,2899,-73.98041
196,40.71068,4,2907,-73.98052
197,40.71056,4,2915,-73.98203
198,40.71046,4,2923,-73.98356
199,40.71038,4,2931,-73.98447
200,40.71044,4,2939,-73.98458
201,40.71071,4,2947,-73.98465
202,40.71067,4,2955,-73.98496
203,40.71039,4,2963,-73.9874
204,40.7103,4,2971,-73.98815
205,40.7103,4,2979,-73.98824
206,40.71025,4,2987,-73.98824
207,40.7102,4,2995,-73.98827
208,40.71017,4,3003,-73.98833
209,40.70998,4,3011,-73.98957
210,40.70996,4,3019,-73.98983
211,40.70954,4,3027,-73.99262
212,40.70935,4,3035,-73.99373
213,40.7093,4,3043,-73.99411
214,40.70916,4,3051,-73.99493
215,40.7089,4,3059,-73.99614
216,40.70878,4,3067,-73.99699
217,40.70856,4,3075,-73.99794
218,40.7084,4,3083,-73.99836
219,40.70827,4,3091,-73.99865
220,40.70805,4,3099,-73.99925
221,40.70781,4,3107,-73.99971
222,40.70756,4,3115,-74.00017
223,40.70697,4,3123,-74.00121
224,40.70687,4,3131,-74.00129
225,40.70678,4,3139,-74.0013
226,40.70655,4,3147,-74.00164
227,40.7065,4,3155,-74.00176
228,40.70646,4,3163,-74.00193
229,40.70623,4,3171,-74.00229
230,40.70621,4,3179,-74.00235
231,40.70608,4,3187,-74.00291
232,40.70608,4,3195,-74.00303
233,40.7061,4,3203,-74.00316
234,40.70583,4,3211,-74.00331
235,40.7054,4,3219,-74.00397
236,40.70529,4,3227,-74.00416
237,40.70402,4,3235,-74.00612
238,40.70365,4,3243,-74.00671
239,40.70338,4,3251,-74.00715
240,40.70309,4,3259,-74.00765
241,40.70303,4,3267,-74.00772
242,40.70292,4,3275,-74.00779
243,40.70203,4,3283,-74.00923
244,40.70192,4,3291,-74.00952
245,40.70186,4,3299,-74.00975
246,40.70169,4,3307,-74.01039
247,40.70144,4,3315,-74.01142
248,40.70121,4,3323,-74.01234
249,40.7014,4,3331,-74.01243
250,40.70145,4,3339,-74.01257
251,40.70149,4,3347,-74.01264
252,40.70155,4,3355,-74.01267
253,40.7017,4,3363,-74.01273
254,40.70179,4,3371,-74.01282
255,40.70219,4,3379,-74.01291
256,40.70224,4,3387,-74.01294
257,40.70228,4,3395,-74.01305
258,40.70226,4,3403,-74.01355
259,40.70224,4,3411,-74.01382
260,40.70223,4,3419,-74.01407
261,40.70225,4,3427,-74.0142
262,40.7023,4,3435,-74.01429
263,40.70243,4,3443,-74.01441
264,40.70261,4,3451,-74.01458
265,40.70274,4,3459,-74.01465
266,40.70283,4,3467,-74.01471
267,40.70302,4,3475,-74.01477
268,40.70322,4,3483,-74.01477
269,40.70332,4,3491,-74.01478
270,40.70334,4,3499,-74.01475
271,40.70342,4,3507,-74.01471
272,40.70355,4,3515,-74.01467
273,40.70375,4,3523,-74.01466
274,40.70384,4,3531,-74.0147
275,40.70395,4,3539,-74.0147
276,40.70405,4,3547,-74.0147
277,40.70415,4,3555,-74.01467
278,40.7042,4,3563,-74.01469
279,40.70432,4,3571,-74.01475
280,40.70445,4,3579,-74.01491
281,40.70454,4,3587,-74.01506
282,40.70458,4,3595,-74.01526
283,40.70464,4,3603,-74.01581
284,40.70463,4,3611,-74.01609
285,40.70462,4,3619,-74.01634
286,40.70464,4,3627,-74.0165
287,40.70464,4,3635,-74.017
288,40.70468,4,3643,-74.01708
289,40.70484,4,3651,-74.01704
290,40.70499,4,3659,-74.01699
291,40.7063,4,3667,-74.01648
292,40.70672,4,3675,-74.01637
293,40.70711,4,3683,-74.01621
294,40.70726,4,3691,-74.01612
295,40.7078,4,3699,-74.0159
296,40.70862,4,3707,-74.01558
297,40.70932,4,3715,-74.01534
298,40.70984,4,3723,-74.01521
299,40.71016,4,3731,-74.01518
300,40.71069,4,3739,-74.01502
301,40.71088,4,3747,-74.01493
302,40.71124,4,3755,-74.0148
303,40.71183,4,3763,-74.01469
304,40.71192,4,3771,-74.01469
305,40.71226,4,3779,-74.01461
306,40.71326,4,3787,-74.01432
307,40.71341,4,3795,-74.01424
308,40.7136,4,3803,-74.01416
309,40.71386,4,3811,-74.0141
310,40.71397,4,3819,-74.01404
311,40.71415,4,3827,-74.014
312,40.7142,4,3835,-74.014
313,40.71432,4,3843,-74.01405
314,40.71492,4,3851,-74.0139
315,40.71495,4,3859,-74.01387
316,40.71501,4,3867,-74.01379
317,40.71519,4,3875,-74.01374
318,40.71542,4,3883,-74.01364
319,40.71658,4,3891,-74.01336
320,40.71744,4,3899,-74.01314
321,40.71753,4,3907,-74.0133
322,40.71756,4,3915,-74.01332
323,40.71751,4,3923,-74.01335
324,40.7175,4,3931,-74.01333
325,40.71759,4,3939,-74.0133
326,40.7176,4,3947,-74.01329
327,40.71757,4,3955,-74.0132
328,40.66515,5,3983,-73.97639
329,40.66461,5,4011,-73.97685
330,40.66575,5,4039,-73.97922
331,40.6671,5,4067,-73.98201
332,40.66823,5,4095,-73.98437
333,40.66917,5,4123,-73.98631
334,40.66979,5,4151,-73.9858
335,40.67099,5,4179,-73.98479
336,40.67185,5,4207,-73.98406
337,40.67253,5,4235,-73.98351
338,40.67316,5,4263,-73.98299
339,40.674,5,4291,-73.98228
340,40.67515,5,4319,-73.98132
341,40.67641,5,4347,-73.98046
342,40.6784,5,4375,-73.9791
343,40.68021,5,4403,-73.97789
344,40.68085,5,4431,-73.97745
345,40.68149,5,4459,-73.97703
346,40.68246,5,4487,-73.97954
347,40.68268,5,4515,-73.98012
348,40.68341,5,4543,-73.982
349,40.6847,5,4571,-73.98114
350,40.68542,5,4599,-73.98299
351,40.68542,6,4640,-73.98299
352,40.68546,6,4681,-73.98309
353,40.68482,6,4722,-73.98352
354,40.68315,6,4763,-73.97924
355,40.68211,6,4804,-73.97659
356,40.68085,6,4845,-73.97745
357,40.67958,6,4886,-73.97831
358,40.67768,6,4927,-73.9796
359,40.67705,6,4968,-73.98003
360,40.67607,6,5009,-73.97753
361,40.67517,6,5050,-73.97522
362,40.67517,7,5075,-73.97522
363,40.6751,7,5100,-73.97502
364,40.67446,7,5125,-73.97546
365,40.6732,7,5150,-73.97633
366,40.67172,7,5175,-73.97756
367,40.67052,7,5200,-73.97857
368,40.67042,7,5225,-73.97837
369,40.67042,8,5258,-73.97837
370,40.66938,8,5291,-73.9762
371,40.66998,8,5324,-73.9757
372,40.67226,8,5357,-73.98043
373,40.67106,8,5390,-73.98143
374,40.67045,8,5423,-73.98193
375,40.67052,8,5456,-73.98206
376,40.67052,9,5476,-73.98206
377,40.67045,9,5496,-73.98193
378,40.67106,9,5516,-73.98143
379,40.67219,9,5536,-73.98378
380,40.67253,9,5556,-73.98351
381,40.6728,9,5576,-73.98329
382,40.67316,9,5596,-73.98299
383,40.674,9,5616,-73.98228
384,40.67515,9,5636,-73.98132
385,40.67641,9,5656,-73.98046
386,40.67732,9,5676,-73.98279
387,40.67732,10,5709,-73.98279
388,40.67744,10,5742,-73.98311
389,40.67834,10,5775,-73.98544
390,40.67898,10,5808,-73.98501
391,40.68025,10,5841,-73.98414
392,40.68054,10,5874,-73.98395
393,40.68209,10,5907,-73.98289
394,40.68341,10,5940,-73.982
395,40.68504,10,5973,-73.98611
396,40.68673,10,6006,-73.99047
397,40.68679,10,6039,-73.9906
398,40.68679,11,6066,-73.9906
399,40.68783,11,6093,-73.99326
400,40.68713,11,6120,-73.99361
401,40.68578,11,6147,-73.99425
402,40.68545,11,6174,-73.99441
403,40.68577,11,6201,-73.99539
404,40.6864,11,6228,-73.99728
405,40.68724,11,6255,-73.99983
406,40.68777,11,6282,-74.00138
407,40.68575,11,6309,-74.00235
408,40.68631,11,6336,-74.00446
409,40.68623,11,6363,-74.00459
410,40.68499,11,6390,-74.00516
411,40.68342,11,6417,-74.00592
412,40.68314,11,6444,-74.00614
413,40.68265,11,6471,-74.00667
414,40.68212,11,6498,-74.0073
415,40.68106,11,6525,-74.00855
416,40.67892,11,6552,-74.01105
417,40.67902,11,6579,-74.0112
418,40.67902,12,6606,-74.0112
419,40.67892,12,6633,-74.01105
420,40.67946,12,6660,-74.01042
421,40.68052,12,6687,-74.00917
422,40.68265,12,6714,-74.00667
423,40.68322,12,6741,-74.00607
424,40.6834,12,6768,-74.00594
425,40.68466,12,6795,-74.00532
426,40.68499,12,6822,-74.00516
427,40.68474,12,6849,-74.00427
428,40.68401,12,6876,-74.00164
429,40.68397,12,6903,-74.00151
430,40.68392,12,6930,-74.0013
431,40.68296,12,6957,-73.99786
432,40.68239,12,6984,-73.99587
433,40.68164,12,7011,-73.99391
434,40.68291,12,7038,-73.99305
435,40.68418,12,7065,-73.99219
436,40.68673,12,7092,-73.99047
437,40.68679,12,7119,-73.9906
438,40.68679,13,7141,-73.9906
439,40.68783,13,7163,-73.99326
440,40.68713,13,7185,-73.99361
441,40.68578,13,7207,-73.99425
442,40.68545,13,7229,-73.99441
443,40.68577,13,7251,-73.99539
444,40.6864,13,7273,-73.99728
445,40.6867,13,7295,-73.99819
446,40.68482,13,7317,-73.99908
447,40.68474,13,7339,-73.99912
448,40.68474,14,7369,-73.99912
449,40.68482,14,7399,-73.99908
450,40.68456,14,7429,-73.99816
451,40.68402,14,7459,-73.99623
452,40.68374,14,7489,-73.99523
453,40.68291,14,7519,-73.99305
454,40.68122,14,7549,-73.9887
455,40.68274,14,7579,-73.98769
456,40.68422,14,7609,-73.98668
457,40.68495,14,7639,-73.98617
458,40.68495,15,7655,-73.98617
459,40.68504,15,7671,-73.98611
460,40.68587,15,7687,-73.98824
461,40.68673,15,7703,-73.99047
462,40.68726,15,7719,-73.9901
463,40.68799,15,7735,-73.9896
464,40.68862,15,7751,-73.98918
465,40.68926,15,7767,-73.98874
466,40.68987,15,7783,-73.98829
467,40.69048,15,7799,-73.98787
468,40.69071,15,7815,-73.98776
469,40.69083,15,7831,-73.9877
470,40.69101,15,7847,-73.98761
471,40.69134,15,7863,-73.9874
472,40.69146,15,7879,-73.98735
473,40.69223,15,7895,-73.98729
474,40.69315,15,7911,-73.98725
475,40.69383,15,7927,-73.98721
476,40.69377,15,7943,-73.98519
477,40.69375,15,7959,-73.98426
478,40.6937,15,7975,-73.9843
479,40.69367,15,7991,-73.9843
480,40.69361,15,8007,-73.98427
481,40.69358,15,8023,-73.9832
482,40.69357,15,8039,-73.98251
483,40.69375,15,8055,-73.9825
484,40.69517,15,8071,-73.98243
485,40.69519,15,8087,-73.98325
486,40.69481,15,8103,-73.98327
487,40.69483,15,8119,-73.98362
488,40.69483,16,8136,-73.98362
489,40.69478,16,8153,-73.98244
490,40.69588,16,8170,-73.9824
491,40.69587,16,8187,-73.98224
492,40.69583,16,8204,-73.98215
493,40.69581,16,8221,-73.98196
494,40.69581,16,8238,-73.98149
495,40.69584,16,8255,-73.98134
496,40.69593,16,8272,-73.98111
497,40.69606,16,8289,-73.98082
498,40.69616,16,8306,-73.98052
499,40.69619,16,8323,-73.9803
500,40.69621,16,8340,-73.97951
501,40.69615,16,8357,-73.97834
502,40.696,16,8374,-73.97508
503,40.69593,16,8391,-73.97339
504,40.69622,16,8408,-73.97346
505,40.69778,16,8425,-73.97377
506,40.69778,17,8441,-73.97377
507,40.69797,17,8457,-73.97381
508,40.698,17,8473,-73.97382
509,40.69804,17,8489,-73.97479
510,40.69808,17,8505,-73.97578
511,40.69813,17,8521,-73.9768
512,40.69826,17,8537,-73.98004
513,40.69827,17,8553,-73.98055
514,40.69895,17,8569,-73.98051
515,40.69964,17,8585,-73.98046
516,40.70036,17,8601,-73.9804
517,40.70071,17,8617,-73.98038
518,40.70089,17,8633,-73.98044
519,40.70105,17,8649,-73.98056
520,40.70124,17,8665,-73.98076
521,40.70127,17,8681,-73.98075
522,40.70135,17,8697,-73.98077
523,40.70185,17,8713,-73.98117
524,40.702,17,8729,-73.98119
525,40.70357,17,8745,-73.98107
526,40.70423,17,8761,-73.98102
527,40.70428,17,8777,-73.98256
528,40.70435,17,8793,-73.98458
529,40.70446,17,8809,-73.98749
530,40.70314,17,8825,-73.98758
531,40.70282,17,8841,-73.98761
532,40.70282,18,8858,-73.98761
533,40.70246,18,8875,-73.98764
534,40.70242,18,8892,-73.98669
535,40.70154,18,8909,-73.98674
536,40.70153,18,8926,-73.98657
537,40.70153,19,8949,-73.98657
538,40.70154,19,8972,-73.98674
539,40.70242,19,8995,-73.98669
540,40.70235,19,9018,-73.9847
541,40.70223,19,9041,-73.98117
542,40.70197,19,9064,-73.98119
543,40.70188,19,9087,-73.98118
544,40.7018,19,9110,-73.98113
545,40.70135,19,9133,-73.98077
546,40.70131,19,9156,-73.98075
547,40.70124,19,9179,-73.98076
548,40.70096,19,9202,-73.98048
549,40.70081,19,9225,-73.9804
550,40.70061,19,9248,-73.98037
551,40.70021,19,9271,-73.98041
552,40.69923,19,9294,-73.98049
553,40.69823,19,9317,-73.98054
554,40.6982,19,9340,-73.98036
555,40.69811,19,9363,-73.9782
556,40.69802,19,9386,-73.97579
557,40.69786,19,9409,-73.97181
558,40.69777,19,9432,-73.96974
559,40.696,19,9455,-73.96939
560,40.69588,19,9478,-73.96937
561,40.69327,19,9501,-73.96884
562,40.69327,20,9538,-73.96884
563,40.69011,20,9575,-73.96821
564,40.68944,20,9612,-73.96808
565,40.68943,20,9649,-73.96819
566,40.68946,20,9686,-73.96907
567,40.68963,20,9723,-73.97314
568,40.68975,20,9760,-73.97612
569,40.68984,20,9797,-73.97858
570,40.68994,20,9834,-73.98101
571,40.68994,21,9870,-73.98101
572,40.68995,21,9906,-73.98159
573,40.68999,21,9942,-73.98276
574,40.68994,21,9978,-73.98281
575,40.6897,21,10014,-73.98296
576,40.68879,21,10050,-73.98357
577,40.68845,21,10086,-73.98269
578,40.68793,21,10122,-73.98137
579,40.68733,21,10158,-73.98182
580,40.68609,21,10194,-73.98265
581,40.68482,21,10230,-73.98352
582,40.68315,21,10266,-73.97924
583,40.68211,21,10302,-73.97659
584,40.68085,21,10338,-73.97745
585,40.68021,21,10374,-73.97789
586,40.67968,21,10410,-73.97825
587,40.6787,21,10446,-73.97574
588,40.67772,21,10482,-73.97325
589,40.67764,21,10518,-73.9733
590,40.67764,22,10535,-73.9733
591,40.6751,22,10552,-73.97502
592,40.67372,22,10569,-73.97147
593,40.67365,22,10586,-73.97145
594,40.67339,22,10603,-73.97134
595,40.67323,22,10620,-73.97126
596,40.67308,22,10637,-73.97117
597,40.67291,22,10654,-73.97103
598,40.67275,22,10671,-73.97089
599,40.67264,22,10688,-73.97078
600,40.67252,22,10705,-73.97061
601,40.67247,22,10722,-73.97047
602,40.6724,22,10739,-73.97049
603,40.67198,22,10756,-73.97077
604,40.67119,22,10773,-73.97138
605,40.6701,22,10790,-73.97226
606,40.66998,22,10807,-73.97236
607,40.66883,22,10824,-73.97333
608,40.66822,22,10841,-73.97383
609,40.66817,22,10858,-73.9737
610,40.66814,22,10875,-73.97363
611,40.66814,23,10898,-73.97363
612,40.6682,23,10921,-73.9738
613,40.66822,23,10944,-73.97383
614,40.66814,23,10967,-73.97389
615,40.66718,23,10990,-73.97469
616,40.66642,23,11013,-73.97533
617,40.66554,23,11036,-73.97607
618,40.66472,23,11059,-73.97676
619,40.66461,23,11082,-73.97685
620,40.66482,23,11105,-73.97729
621,40.66595,23,11128,-73.97964
622,40.66689,23,11151,-73.98159
623,40.66803,23,11174,-73.98395
624,40.67047,23,11197,-73.989
625,40.67166,23,11220,-73.99142
626,40.67237,23,11243,-73.99289
627,40.67259,23,11266,-73.99339
628,40.67285,23,11289,-73.99389
629,40.67333,23,11312,-73.99488
630,40.67388,23,11335,-73.996
631,40.67449,23,11358,-73.99729
632,40.67474,23,11381,-73.99777
633,40.67468,23,11404,-73.9978
634,40.67468,24,11426,-73.9978
635,40.67474,24,11448,-73.99777
636,40.67479,24,11470,-73.99786
637,40.67521,24,11492,-73.99935
638,40.67513,24,11514,-73.99939
639,40.67456,24,11536,-73.99966
640,40.67425,24,11558,-73.99982
641,40.67334,24,11580,-74.00027
642,40.67321,24,11602,-74.00031
643,40.67262,24,11624,-74.00059
644,40.67345,24,11646,-74.00357
645,40.67375,24,11668,-74.0046
646,40.67519,24,11690,-74.00972
647,40.67538,24,11712,-74.01004
648,40.67538,25,11740,-74.01004
649,40.67681,25,11768,-74.01216
650,40.67732,25,11796,-74.01292
651,40.67839,25,11824,-74.01168
652,40.68052,25,11852,-74.00917
653,40.68265,25,11880,-74.00667
654,40.68322,25,11908,-74.00607
655,40.6834,25,11936,-74.00594
656,40.68466,25,11964,-74.00532
657,40.68499,25,11992,-74.00516
658,40.68474,25,12020,-74.00427
659,40.68401,25,12048,-74.00164
660,40.68397,25,12076,-74.00151
661,40.68392,25,12104,-74.0013
662,40.68296,25,12132,-73.99786
663,40.6831,25,12160,-73.99779
664,40.6831,26,12186,-73.99779
665,40.68675,26,12212,-73.99604
666,40.6879,26,12238,-73.99551
667,40.68823,26,12264,-73.99533
668,40.6909,26,12290,-73.99405
669,40.69361,26,12316,-73.99274
670,40.69495,26,12342,-73.9921
671,40.69456,26,12368,-73.99072
672,40.69458,26,12394,-73.99061
673,40.69479,26,12420,-73.99068
674,40.69481,26,12446,-73.99048
675,40.6948,26,12472,-73.99018
676,40.69479,26,12498,-73.99004
677,40.6948,26,12524,-73.98973
678,40.69406,26,12550,-73.98977
679,40.69373,26,12576,-73.98981
680,40.69321,26,12602,-73.98982
681,40.69307,26,12628,-73.98985
682,40.69242,26,12654,-73.9895
683,40.69242,27,12686,-73.9895
684,40.6923,27,12718,-73.98945
685,40.69232,27,12750,-73.98951
686,40.69249,27,12782,-73.99065
687,40.69315,27,12814,-73.99508
688,40.69091,27,12846,-73.99617
689,40.69091,28,12862,-73.99617
690,40.69142,28,12878,-73.99591
691,40.69118,28,12894,-73.99507
692,40.6909,28,12910,-73.99405
693,40.69153,28,12926,-73.99374
694,40.69285,28,12942,-73.99311
695,40.69429,28,12958,-73.99242
696,40.69613,28,12974,-73.99155
697,40.69616,28,12990,-73.99146
698,40.69618,28,13006,-73.99131
699,40.69619,28,13022,-73.99108
700,40.69648,28,13038,-73.99118
701,40.69677,28,13054,-73.99126
702,40.69702,28,13070,-73.99132
703,40.69704,28,13086,-73.99144
704,40.6974,28,13102,-73.99272
705,40.69746,28,13118,-73.99297
706,40.69745,28,13134,-73.99302
707,40.69757,28,13150,-73.99346
708,40.69757,29,13179,-73.99346
709,40.69745,29,13208,-73.99302
710,40.69587,29,13237,-73.99379
711,40.69479,29,13266,-73.9943
712,40.69142,29,13295,-73.99591
713,40.6909,29,13324,-73.99405
714,40.69033,29,13353,-73.99205
715,40.69025,29,13382,-73.99209
716,40.69025,30,13409,-73.99209
717,40.68968,30,13436,-73.99236
718,40.69023,30,13463,-73.99436
719,40.69114,30,13490,-73.99764
720,40.69122,30,13517,-73.99776
721,40.69185,30,13544,-73.99748
722,40.69394,30,13571,-73.99647
723,40.69512,30,13598,-73.9959
724,40.69512,31,13609,-73.9959
725,40.69589,31,13620,-73.99555
726,40.69789,31,13631,-73.9946
727,40.70049,31,13642,-73.99336
728,40.70139,31,13653,-73.99294
729,40.70148,31,13664,-73.99286
730,40.70155,31,13675,-73.99253
731,40.70156,31,13686,-73.99241
732,40.70157,31,13697,-73.9923
733,40.70158,31,13708,-73.99205
734,40.70113,31,13719,-73.99148
735,40.70087,31,13730,-73.99115
736,40.70076,31,13741,-73.99103
737,40.70077,31,13752,-73.99087
738,40.7009,31,13763,-73.99096
739,40.70159,31,13774,-73.99186
740,40.70188,31,13785,-73.99219
741,40.70207,31,13796,-73.99248
742,40.70226,31,13807,-73.99282
743,40.70246,31,13818,-73.99326
744,40.70271,31,13829,-73.99388
745,40.70271,32,13843,-73.99388
746,40.70296,32,13857,-73.99447
747,40.70299,32,13871,-73.99466
748,40.70294,32,13885,-73.99475
749,40.7029,32,13899,-73.99478
750,40.70275,32,13913,-73.99487
751,40.70277,32,13927,-73.99495
752,40.70275,32,13941,-73.99487
753,40.7029,32,13955,-73.99478
754,40.70293,32,13969,-73.99474
755,40.70292,32,13983,-73.99463
756,40.70263,32,13997,-73.99384
757,40.70243,32,14011,-73.9933
758,40.70249,32,14025,-73.99321
759,40.70258,32,14039,-73.9929
760,40.70261,32,14053,-73.99265
761,40.70261,32,14067,-73.99237
762,40.70253,32,14081,-73.99015
763,40.70247,32,14095,-73.98816
764,40.70247,32,14109,-73.98794
765,40.70246,32,14123,-73.9877
766,40.70246,32,14137,-73.98764
767,40.70235,32,14151,-73.98764
768,40.70221,32,14165,-73.98765
769,40.70179,32,14179,-73.98768
770,40.70127,32,14193,-73.9877
771,40.70118,32,14207,-73.98771
772,40.70117,32,14221,-73.98771
773,40.70066,32,14235,-73.98774
774,40.70064,32,14249,-73.98739
775,40.70064,32,14263,-73.98712
776,40.70064,32,14277,-73.98705
777,40.70064,32,14291,-73.98691
778,40.70063,32,14305,-73.98679
779,40.70063,32,14319,-73.98668
